FID,gid,NAAM,PLAATS,CATEGORIE,FUNCTIE,TYPE,STAAT,RMONNUMMER,TBGCNUMMER,INFOLINK,THUMBNAIL,HFDFUNCTIE,the_geom,FOTOGRAAF,FOTO_GROOT,BOUWJAAR
Molens.1508,1508,"Oostvlietpolder, Oostvlietmolen",Leiden,windmolen,poldermolen,grondzeiler,restant,geen  rijksmonument,00985 a,https://zoeken.allemolens.nl/tenbruggencatenummer/00985 a,https://collecties.allemolens.nl/HttpHandler/icoon.ico?icoonfromxmlbeschr=46426,poldermolen,POINT (92916.10949953538 461121.27139985),allemolens.nl,https://collecties.allemolens.nl/HttpHandler/icoon.ico?icoonfromxmlbeschr=46426,1748
Molens.1509,1509,"Belmermeer, De Belmermeermolen",Broek in Waterland,windmolen,poldermolen,grondzeiler,restant,geen  rijksmonument,00999 e,https://zoeken.allemolens.nl/tenbruggencatenummer/00999 e,https://images.memorix.nl/rce/thumb/350x350/a80b6b42-a8d7-5f3c-5c45-af918ee3fb59.jpg,poldermolen,POINT (129845.74612602952 493030.383602103),Nico Naaktgeboren (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/a80b6b42-a8d7-5f3c-5c45-af918ee3fb59.jpg,1737
Molens.1510,1510,"Griet- en Vriesekoopsepolder, Grietmolen/ Nr. 3",Leimuiden,windmolen,poldermolen,grondzeiler,restant,geen  rijksmonument,01002 a,https://zoeken.allemolens.nl/tenbruggencatenummer/01002 a,https://images.memorix.nl/rce/thumb/350x350/cc692995-b0fc-3186-d569-37604357f264.jpg,poldermolen,POINT (105241.01188171242 470405.30837283214),Bert Booden (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/cc692995-b0fc-3186-d569-37604357f264.jpg,1744
Molens.1511,1511,"Nieuwkoopse Droogmakerij, 5e gang, bovenmolen nr. 5",Nieuwkoop,windmolen,poldermolen,grondzeiler,restant,geen  rijksmonument,01008 f,https://zoeken.allemolens.nl/tenbruggencatenummer/01008 f,https://collecties.allemolens.nl/HttpHandler/icoon.ico?icoonfromxmlbeschr=46895,poldermolen,POINT (112041.95332265328 460729.3249081277),allemolens.nl,https://collecties.allemolens.nl/HttpHandler/icoon.ico?icoonfromxmlbeschr=46895,1797
Molens.1512,1512,De Zandbeltermolen/ Molen van Gerritsen,Lettele,windmolen,korenmolen,stellingmolen,restant,geen  rijksmonument,01014,https://zoeken.allemolens.nl/tenbruggencatenummer/01014,https://images.memorix.nl/rce/thumb/350x350/401d2599-d53e-cd7a-21da-2f35d15a791f.jpg,korenmolen,POINT (212711.89171892253 477990.6059548221),Dennis Nijhuis (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/401d2599-d53e-cd7a-21da-2f35d15a791f.jpg,1846
Molens.1513,1513,Molen van Gerritsen,Okkenbroek,windmolen,korenmolen,stellingmolen,restant,geen  rijksmonument,01015,https://zoeken.allemolens.nl/tenbruggencatenummer/01015,https://images.memorix.nl/rce/thumb/350x350/713aa3b3-396a-06d5-5a88-a47a97f70ada.jpg,korenmolen,POINT (218782.85321064322 479493.6344357969),Dennis Nijhuis (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/713aa3b3-396a-06d5-5a88-a47a97f70ada.jpg,1852
Molens.1514,1514,Molen Slaghekke,Rijssen,windmolen,"korenmolen, pelmolen",stellingmolen,restant,geen  rijksmonument,01022,https://zoeken.allemolens.nl/tenbruggencatenummer/01022,https://images.memorix.nl/rce/thumb/350x350/bafad6f7-2558-cb83-ab20-ab8f0338cfbc.jpg,koren-/industriemolen,POINT (232629.68947921877 481160.5897776813),Frans Kabel (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/bafad6f7-2558-cb83-ab20-ab8f0338cfbc.jpg,1897
Molens.1515,1515,Molen Van der Aast,Langeveen,windmolen,korenmolen,stellingmolen,restant,geen  rijksmonument,01038,https://zoeken.allemolens.nl/tenbruggencatenummer/01038,https://images.memorix.nl/rce/thumb/350x350/4bee6813-46a6-785e-2eb0-de67daf6631a.jpg,korenmolen,POINT (245114.48887858508 497899.54783051915),Dennis Nijhuis (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/4bee6813-46a6-785e-2eb0-de67daf6631a.jpg,1909
Molens.1516,1516,Molen van Trip/ Molen van Weggeman,Hengelo,windmolen,korenmolen,stellingmolen,restant,geen  rijksmonument,01038 c,https://zoeken.allemolens.nl/tenbruggencatenummer/01038 c,https://images.memorix.nl/rce/thumb/350x350/2206cfc7-a9d3-f5df-7db7-7d8190d8cb1f.jpg,korenmolen,POINT (251316.46631904127 475934.61729550955),Frans Kabel (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/2206cfc7-a9d3-f5df-7db7-7d8190d8cb1f.jpg,1861
Molens.1517,1517,Molen van Willem Warmenhoven,Hillegom,windmolen,korenmolen,stellingmolen,restant,geen  rijksmonument,01045 e,https://zoeken.allemolens.nl/tenbruggencatenummer/01045 e,https://images.memorix.nl/rce/thumb/350x350/343fb8dc-8e62-f119-ea62-c9932ac8fe52.jpg,korenmolen,POINT (100347.01520899984 479379.3019525026),Edwin Raap (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/343fb8dc-8e62-f119-ea62-c9932ac8fe52.jpg,1826
Molens.1518,1518,De Vervanger,Edam,windmolen,korenmolen,stellingmolen,restant,geen  rijksmonument,01056 t,https://zoeken.allemolens.nl/tenbruggencatenummer/01056 t,https://images.memorix.nl/rce/thumb/350x350/5f83caa8-58af-e42e-bb43-c1a053d93383.jpg,korenmolen,POINT (131526.69669850593 502614.3726145009),Edwin Raap (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/5f83caa8-58af-e42e-bb43-c1a053d93383.jpg,1854
Molens.1519,1519,De Hoop,Linschoten,windmolen,korenmolen,stellingmolen,restant,geen  rijksmonument,01057 hh,https://zoeken.allemolens.nl/tenbruggencatenummer/01057 hh,https://images.memorix.nl/rce/thumb/350x350/422649f1-1f6b-f3bf-0572-ab1e4b8f3d35.jpg,korenmolen,POINT (121954.83834135978 453302.37293832557),Paul Minkjan (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/422649f1-1f6b-f3bf-0572-ab1e4b8f3d35.jpg,1895
Molens.1520,1520,De Horst,Doorn,windmolen,korenmolen,stellingmolen,restant,geen  rijksmonument,01070 f,https://zoeken.allemolens.nl/tenbruggencatenummer/01070 f,https://images.memorix.nl/rce/thumb/350x350/7ebdbdd5-0280-1881-22f4-70714165de46.jpg,korenmolen,POINT (149040.6073513271 450387.44610753725),Otto Brinkkemper (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/7ebdbdd5-0280-1881-22f4-70714165de46.jpg,1890
Molens.1521,1521,"Broek en Lage Biezen, Broekse-, Hoekse- of Grote Molen (3e)",IJsselstein,windmolen,poldermolen,grondzeiler,restant,geen  rijksmonument,01074 a,https://zoeken.allemolens.nl/tenbruggencatenummer/01074 a,https://rce.webgispublisher.nl/user/uploads/logos/geen_foto_beschikbaar.jpg,poldermolen,POINT (127500.81135612287 450879.40623726574),,https://rce.webgispublisher.nl/user/uploads/logos/geen_foto_beschikbaar.jpg,1801
Molens.1522,1522,De Verwachting/ Van Eck,Harmelen,windmolen,korenmolen,stellingmolen,restant,geen  rijksmonument,01075,https://zoeken.allemolens.nl/tenbruggencatenummer/01075,https://rce.webgispublisher.nl/user/uploads/logos/geen_foto_beschikbaar.jpg,korenmolen,POINT (126426.81404064127 455803.38846941286),,https://rce.webgispublisher.nl/user/uploads/logos/geen_foto_beschikbaar.jpg,1868
Molens.1523,1523,Olie-watermolen/ Spaubekeroliemolen,Spaubeek,watermolen,oliemolen,watergedreven molen,restant,geen  rijksmonument,01113 a,https://zoeken.allemolens.nl/tenbruggencatenummer/01113 a,https://images.memorix.nl/rce/thumb/350x350/af3b0e24-a2c5-b7f1-9ed8-4cb3308f0b60.jpg,industriemolen,POINT (187796.5603093052 328636.51271143707),Mirthe van Veen (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/af3b0e24-a2c5-b7f1-9ed8-4cb3308f0b60.jpg,1800
Molens.1524,1524,Onderste Molen,Schinveld,watermolen,korenmolen,watergedreven molen,restant,geen  rijksmonument,01118 b,https://zoeken.allemolens.nl/tenbruggencatenummer/01118 b,https://images.memorix.nl/rce/thumb/350x350/edb2524c-f54c-7b42-9632-f6c5a54e38ba.jpg,korenmolen,POINT (196379.45965937275 330986.63254113647),L.M. Tangel (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/edb2524c-f54c-7b42-9632-f6c5a54e38ba.jpg,1771
Molens.1525,1525,Rimburgermolen/ Kasteelmolen,Rimburg,watermolen,"korenmolen, oliemolen",watergedreven molen,restant,geen  rijksmonument,01119 a,https://zoeken.allemolens.nl/tenbruggencatenummer/01119 a,https://images.memorix.nl/rce/thumb/350x350/f64dc7fb-0da4-ded8-6547-0a0a1fdf7321.jpg,koren-/industriemolen,POINT (204255.32349635448 325258.99238477804),L.M. Tangel (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/f64dc7fb-0da4-ded8-6547-0a0a1fdf7321.jpg,1791
Molens.1526,1526,Caumeroliemolen,Heerlen,watermolen,oliemolen,watergedreven molen,restant,geen  rijksmonument,01122 a,https://zoeken.allemolens.nl/tenbruggencatenummer/01122 a,https://rce.webgispublisher.nl/user/uploads/logos/geen_foto_beschikbaar.jpg,industriemolen,POINT (197892.41542886078 321156.9887214316),,https://rce.webgispublisher.nl/user/uploads/logos/geen_foto_beschikbaar.jpg,1562
Molens.1527,1527,Köpkesmolen,Heerlen,watermolen,korenmolen,watergedreven molen,restant,geen  rijksmonument,01126,https://zoeken.allemolens.nl/tenbruggencatenummer/01126,https://collecties.allemolens.nl/HttpHandler/icoon.ico?icoonfromxmlbeschr=8987,korenmolen,POINT (194572.47373459392 324460.8069095738),allemolens.nl,https://collecties.allemolens.nl/HttpHandler/icoon.ico?icoonfromxmlbeschr=8987,1870
Molens.1528,1528,De Broekmolen/De Drakenmolen,Hoensbroek,watermolen,korenmolen,watergedreven molen,restant,geen  rijksmonument,01127,https://zoeken.allemolens.nl/tenbruggencatenummer/01127,https://collecties.allemolens.nl/HttpHandler/icoon.ico?icoonfromxmlbeschr=8998,korenmolen,POINT (192000.5096735874 325371.71303186996),allemolens.nl,https://collecties.allemolens.nl/HttpHandler/icoon.ico?icoonfromxmlbeschr=8998,1370
Molens.1529,1529,Kathagermolen,Vaesrade,watermolen,korenmolen,watergedreven molen,restant,geen  rijksmonument,01127 a,https://zoeken.allemolens.nl/tenbruggencatenummer/01127 a,https://images.memorix.nl/rce/thumb/350x350/9d54048b-8159-9996-82ef-4748508aa915.jpg,korenmolen,POINT (190703.52689142138 326563.63882041315),L.M. Tangel (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/9d54048b-8159-9996-82ef-4748508aa915.jpg,1800
Molens.1530,1530,Brommeldermolen,Swier,watermolen,korenmolen,watergedreven molen,restant,geen  rijksmonument,01128,https://zoeken.allemolens.nl/tenbruggencatenummer/01128,https://collecties.allemolens.nl/HttpHandler/icoon.ico?icoonfromxmlbeschr=9008,korenmolen,POINT (191921.50910635327 324342.7479966042),allemolens.nl,https://collecties.allemolens.nl/HttpHandler/icoon.ico?icoonfromxmlbeschr=9008,1750
Molens.1531,1531,Eyckholtermolen/ Eyckendermolen/ Eikendermolen,Heerlen,watermolen,volmolen,watergedreven molen,restant,geen  rijksmonument,01130,https://zoeken.allemolens.nl/tenbruggencatenummer/01130,https://images.memorix.nl/rce/thumb/350x350/77096640-a411-f0d2-ffb5-7f2f297173a7.jpg,industriemolen,POINT (195142.46021024318 322049.90373507753),G.Th. Delemarre (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/77096640-a411-f0d2-ffb5-7f2f297173a7.jpg,1468
Molens.1532,1532,De Oude Molen bij Lemiers,Lemiers,watermolen,"korenmolen, slijpmolen, later korenmolen, volmolen",watergedreven molen,restant,geen  rijksmonument,01136 a,https://zoeken.allemolens.nl/tenbruggencatenummer/01136 a,https://rce.webgispublisher.nl/user/uploads/logos/geen_foto_beschikbaar.jpg,koren-/industriemolen,POINT (198085.40307217074 310848.3530775533),,https://rce.webgispublisher.nl/user/uploads/logos/geen_foto_beschikbaar.jpg,1800
Molens.1533,1533,"Eerste Bedijking der Mijdrechtse Droogmakerij, Molen Nr. 6",Mijdrecht,windmolen,poldermolen,grondzeiler,restant,geen  rijksmonument,01154 l,https://zoeken.allemolens.nl/tenbruggencatenummer/01154 l,https://collecties.allemolens.nl/HttpHandler/icoon.ico?icoonfromxmlbeschr=49688,poldermolen,POINT (118311.82046503242 469426.32648319856),allemolens.nl,https://collecties.allemolens.nl/HttpHandler/icoon.ico?icoonfromxmlbeschr=49688,1806
Molens.1534,1534,De Hoop,Overschie,windmolen,korenmolen,stellingmolen,restant,geen  rijksmonument,01168,https://zoeken.allemolens.nl/tenbruggencatenummer/01168,https://images.memorix.nl/rce/thumb/350x350/8780fa7e-a144-6533-caad-37f3944b20d7.jpg,korenmolen,POINT (88330.22688904098 440222.3231814198),G.J. Dukker (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/8780fa7e-a144-6533-caad-37f3944b20d7.jpg,1712
Molens.1535,1535,Molen van Bregman,Kethel,windmolen,korenmolen,stellingmolen,restant,geen  rijksmonument,01175 a,https://zoeken.allemolens.nl/tenbruggencatenummer/01175 a,https://rce.webgispublisher.nl/user/uploads/logos/geen_foto_beschikbaar.jpg,korenmolen,POINT (85754.26595480157 437873.3110401314),,https://rce.webgispublisher.nl/user/uploads/logos/geen_foto_beschikbaar.jpg,1879
Molens.1536,1536,"West Abtspolder, West Abtsmolen (2e)",Kethel,windmolen,poldermolen,grondzeiler,restant,geen  rijksmonument,01176 a,https://zoeken.allemolens.nl/tenbruggencatenummer/01176 a,https://collecties.allemolens.nl/HttpHandler/icoon.ico?icoonfromxmlbeschr=50455,poldermolen,POINT (86046.25981555445 438624.31473957567),allemolens.nl,https://collecties.allemolens.nl/HttpHandler/icoon.ico?icoonfromxmlbeschr=50455,1875
Molens.1537,1537,"Polder Zuilichem, De Bruchemsche Watermolen",Bruchem,windmolen,poldermolen,grondzeiler,restant,geen  rijksmonument,01179 f,https://zoeken.allemolens.nl/tenbruggencatenummer/01179 f,https://images.memorix.nl/rce/thumb/350x350/c09cff6f-360d-fd6c-15ff-1d6074e459e0.jpg,poldermolen,POINT (142601.73207456773 422085.5090955927),Mirthe van Veen (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/c09cff6f-360d-fd6c-15ff-1d6074e459e0.jpg,1740
Molens.1538,1538,"Polder Veen, Veense Molen",Veen,windmolen,poldermolen,grondzeiler,restant,geen  rijksmonument,01192,https://zoeken.allemolens.nl/tenbruggencatenummer/01192,https://images.memorix.nl/rce/thumb/350x350/f14a6905-8499-d546-9912-9c33f5b2ce8f.jpg,poldermolen,POINT (131675.88137832034 419949.5051107088),W.A. Korpershoek (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/f14a6905-8499-d546-9912-9c33f5b2ce8f.jpg,1891
Molens.1539,1539,"Polder Reeuwijk, Reeuwijksemolen/ Gouwemolen",Gouda,windmolen,poldermolen,grondzeiler,restant,geen  rijksmonument,01214 b,https://zoeken.allemolens.nl/tenbruggencatenummer/01214 b,https://images.memorix.nl/rce/thumb/350x350/86246700-46e0-dbdb-a36c-b937796363db.jpg,poldermolen,POINT (109209.99858214715 448455.3344585593),Paul Minkjan (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/86246700-46e0-dbdb-a36c-b937796363db.jpg,1832
Molens.1540,1540,De Ouwenoord [?]/ Kouwe oord/ Molen Lamers,Velp,windmolen,korenmolen,beltmolen,restant,geen  rijksmonument,01223,https://zoeken.allemolens.nl/tenbruggencatenummer/01223,https://images.memorix.nl/rce/thumb/350x350/d16bf626-1435-5c9b-a056-d4d7265497f1.jpg,korenmolen,POINT (179024.40212523108 417685.6391607069),Nico Naaktgeboren (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/d16bf626-1435-5c9b-a056-d4d7265497f1.jpg,1914
Molens.1541,1541,Molen Kisjes/ De Hoop,Hierden,windmolen,korenmolen,beltmolen,restant,geen  rijksmonument,01238,https://zoeken.allemolens.nl/tenbruggencatenummer/01238,https://images.memorix.nl/rce/thumb/350x350/800c8869-ca2e-9aaa-781e-fe786873d5b0.jpg,korenmolen,POINT (176038.16681497396 484588.45660236443),Frans Kabel (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/800c8869-ca2e-9aaa-781e-fe786873d5b0.jpg,1913
Molens.1542,1542,Molen Mulder (2e),Rouveen,windmolen,"korenmolen, pelmolen",stellingmolen,restant,geen  rijksmonument,01257,https://zoeken.allemolens.nl/tenbruggencatenummer/01257,https://images.memorix.nl/rce/thumb/350x350/ce62d3f3-e99e-faef-919e-d53222d21881.jpg,koren-/industriemolen,POINT (208899.8354678503 515784.5252200611),Dennis Nijhuis (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/ce62d3f3-e99e-faef-919e-d53222d21881.jpg,1854
Molens.1543,1543,De Hoop,Ruinerwold,windmolen,korenmolen,stellingmolen,restant,geen  rijksmonument,01259,https://zoeken.allemolens.nl/tenbruggencatenummer/01259,https://images.memorix.nl/rce/thumb/350x350/df7e7b86-0177-e883-8930-ff80e1a4125a.jpg,korenmolen,POINT (213340.77065360092 526486.510766848),Dennis Nijhuis (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/df7e7b86-0177-e883-8930-ff80e1a4125a.jpg,1844
Molens.1544,1544,Wielinga-Stam,Joure/ De Jouwer,windmolen,"korenmolen, pelmolen",stellingmolen,restant,geen  rijksmonument,01451 b,https://zoeken.allemolens.nl/tenbruggencatenummer/01451 b,https://images.memorix.nl/rce/thumb/350x350/edd40b62-710c-fb7f-e6d8-504343a28bef.jpg,koren-/industriemolen,POINT (182543.99779848097 552883.5086822046),Frans Kabel (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/edd40b62-710c-fb7f-e6d8-504343a28bef.jpg,1867
Molens.1545,1545,Het Anker,Steenwijk,windmolen,"korenmolen, pelmolen, later ook zaagmolen",stellingmolen,restant,geen  rijksmonument,01465 j,https://zoeken.allemolens.nl/tenbruggencatenummer/01465 j,https://images.memorix.nl/rce/thumb/350x350/2594a046-7242-06ac-29fa-ab38ac419ee9.jpg,koren-/industriemolen,POINT (204673.81232153706 533447.4911671972),Dennis Nijhuis (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/2594a046-7242-06ac-29fa-ab38ac419ee9.jpg,1854
Molens.1546,1546,De Vlijt,Meppel,windmolen,"runmolen, korenmolen",stellingmolen,herbouwd,geen  rijksmonument,01467,https://zoeken.allemolens.nl/tenbruggencatenummer/01467,https://images.memorix.nl/rce/thumb/350x350/66be968f-3506-2eb7-2655-a0a84befc8ef.jpg,koren-/industriemolen,POINT (209017.79611246323 523426.4881306342),Dennis Nijhuis (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/66be968f-3506-2eb7-2655-a0a84befc8ef.jpg,1858
Molens.1547,1547,Eekmolen (2e)/ De Weert,Meppel,windmolen,"runmolen, korenmolen",stellingmolen,herbouwd,geen  rijksmonument,01468,https://zoeken.allemolens.nl/tenbruggencatenummer/01468,https://images.memorix.nl/rce/thumb/350x350/3a040eb5-28e1-cd77-852d-2402038643eb.jpg,koren-/industriemolen,POINT (209010.7968283185 523192.48830401205),Dennis Nijhuis (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/3a040eb5-28e1-cd77-852d-2402038643eb.jpg,1807
Molens.1548,1548,'t Fortuin II,Meppel,windmolen,"korenmolen, pelmolen, runmolen",stellingmolen,restant,geen  rijksmonument,01469,https://zoeken.allemolens.nl/tenbruggencatenummer/01469,https://images.memorix.nl/rce/thumb/350x350/23eddae7-dde1-1c24-aa07-a98eaf28803d.jpg,koren-/industriemolen,POINT (209377.79515880835 522970.4880903371),Dennis Nijhuis (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/23eddae7-dde1-1c24-aa07-a98eaf28803d.jpg,1865
Molens.1549,1549,Polder Bolgerijen/De Achtkante Molen / De Nieuwe Molen / De Grote Molen,Vianen,windmolen,poldermolen,grondzeiler,restant,geen  rijksmonument,01471 b,https://zoeken.allemolens.nl/tenbruggencatenummer/01471 b,https://images.memorix.nl/rce/thumb/350x350/9a38fa0e-b5bc-c81a-dc24-19aca4208d53.jpg,poldermolen,POINT (132408.79270518105 441355.4518473033),Otto Brinkkemper (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/9a38fa0e-b5bc-c81a-dc24-19aca4208d53.jpg,1793
Molens.1550,1550,Molen Jacobs,Milsbeek,windmolen,korenmolen,beltmolen,restant,geen  rijksmonument,01618,https://zoeken.allemolens.nl/tenbruggencatenummer/01618,https://images.memorix.nl/rce/thumb/350x350/d58917fe-a844-6a04-ca54-6af99ad36897.jpg,korenmolen,POINT (193780.52930346355 415146.62278154003),Otto Brinkkemper (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/d58917fe-a844-6a04-ca54-6af99ad36897.jpg,1923
Molens.1551,1551,Gennepermolen,Gennep,watermolen,"korenmolen, fabriek van houtwaren",watergedreven molen,restant,geen  rijksmonument,01624 b,https://zoeken.allemolens.nl/tenbruggencatenummer/01624 b,https://images.memorix.nl/rce/thumb/350x350/37911c78-7951-28b1-b0d4-e7c32485ceb8.jpg,papiermolen,POINT (195284.28360734024 412811.7645333778),Frans Kabel (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/37911c78-7951-28b1-b0d4-e7c32485ceb8.jpg,1855
Molens.1552,1552,Quadenoord I/ Kwadenoord I,Renkum,watermolen,"papiermolen, later korenmolen",watergedreven molen,restant,geen  rijksmonument,01788 bis,https://zoeken.allemolens.nl/tenbruggencatenummer/01788 bis,https://images.memorix.nl/rce/thumb/350x350/de9bff58-e59f-203a-decb-809e9259c611.jpg,papiermolen,POINT (178836.29056406007 445525.5983218908),Mathijs Booden (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/de9bff58-e59f-203a-decb-809e9259c611.jpg,1703
Molens.1553,1553,"Polder Snelrewaard, Zuid Linschoten, Schagen en den Eng",Oudewater,windmolen,poldermolen,grondzeiler,restant,geen  rijksmonument,01792 bis,https://zoeken.allemolens.nl/tenbruggencatenummer/01792 bis,https://rce.webgispublisher.nl/user/uploads/logos/geen_foto_beschikbaar.jpg,poldermolen,POINT (121530.83490770737 450461.3835251159),,https://rce.webgispublisher.nl/user/uploads/logos/geen_foto_beschikbaar.jpg,1811
Molens.1554,1554,Onderste molen van Molecaten/ Mole in het Veen,Hattem,watermolen,korenmolen,watergedreven molen,restant,geen  rijksmonument,01835,https://zoeken.allemolens.nl/tenbruggencatenummer/01835,https://images.memorix.nl/rce/thumb/350x350/3fc55030-b1cf-cf18-dbc1-ccc1f55b238b.jpg,korenmolen,POINT (200882.90446220108 498192.49341031944),Bert Booden (beeldbank RCE),https://images.memorix.nl/rce/thumb/fullsize/3fc55030-b1cf-cf18-dbc1-ccc1f55b238b.jpg,1666
